# oz_acc1: неделя 24.08–30.08 против 17.08–23.08; органика — неделя 17.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,4518300060,36742,Картридж для Ricoh Aficio MP601,Эксперимент1,8.0,8.0,0.0,18.7,10.7,16.6,5369.0,0.03,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,20.0000000000000000,79.0000000000000000,-59.0,6,5,0,16,3,3,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302986,36744,Картридж для Ricoh Aficio SP5310,Эксперимент1,8.0,8.0,0.0,18.7,10.7,16.6,5369.0,0.03,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,31.0000000000000000,,,4,3,0,1448,57,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302564,36762,Картридж для Canon iPF TX3000,Эксперимент1,8.0,8.0,0.0,35.8,27.8,13.7,20559.0,0.02,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,74.0000000000000000,63.0000000000000000,11.0,7,1,0,6,7,1,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518303357,38372,Картридж для Sharp MX-M315,от 5000 до 10000,12.0,12.0,0.0,27.1,15.1,14.9,13675.0,0.02,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,51.0000000000000000,,,13,12,0,1611,9,1,10,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302796,38373,Картридж для Sharp MX-M365,Эксперимент1,8.0,8.0,0.0,27.1,19.1,14.9,13677.0,0.02,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,71.0000000000000000,,,20,19,0,159,13,0,14,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302796,38373,Картридж для Sharp MX-M365,от 5000 до 10000,12.0,12.0,0.0,27.1,15.1,14.9,13677.0,0.02,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,71.0000000000000000,,,20,19,0,159,13,0,14,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518303515,38411,Чернила для Brother DCP-T310,Эксперимент1,8.0,8.0,0.0,0.2,-7.8,5.7,587.0,0.06,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,92.0000000000000000,9.0000000000000000,83.0,14,12,0,46,7,1,14,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518303515,38411,Чернила для Brother DCP-T310,от 0 до 1000,10.0,10.0,0.0,0.2,-9.8,5.7,587.0,0.06,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,92.0000000000000000,9.0000000000000000,83.0,14,12,0,46,7,1,14,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302853,38403,Чернила для Brother DCP-T700w,Эксперимент1,8.0,8.0,0.0,2.2,-5.8,10.0,727.0,0.06,справочная,16,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,159.0000000000000000,30.0000000000000000,129.0,8,5,0,40,849,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518302853,38403,Чернила для Brother DCP-T700w,от 0 до 1000,10.0,10.0,0.0,2.2,-7.8,10.0,727.0,0.06,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,159.0000000000000000,30.0000000000000000,129.0,8,5,0,40,849,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518304150,38453,Чернила для Epson L 3101,Эксперимент1,8.0,8.0,0.0,0.7,-7.3,6.8,616.0,0.06,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,160.0000000000000000,43.0000000000000000,117.0,41,21,0,445,124,0,10,0,0,0,0,1,10.32,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518308074,38455,Чернила для Epson L 3150,Эксперимент1,8.0,8.0,0.0,0.7,-7.3,6.8,617.0,0.06,справочная,126,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,122.0000000000000000,114.0000000000000000,8.0,50,30,0,439,39,0,15,0,0,0,0,4,28.92,0.0,0,0,"кликов за неделю 0 (за всё время 4), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518316994,41302,Картридж для HP LaserJet M141,Эксперимент1,8.0,8.0,0.0,16.3,8.3,18.8,2946.0,0.04,справочная,27,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,115.0000000000000000,26.0000000000000000,89.0,5,0,0,5,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518324718,41487,Картридж для OKI Page-12,Эксперимент1,8.0,8.0,0.0,11.8,3.8,17.4,1901.0,0.05,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,7.0000000000000000,18.0000000000000000,-11.0,5,2,0,5,5,2,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518324718,41487,Картридж для OKI Page-12,от 1000-2000,12.0,12.0,0.0,11.8,-0.2,17.4,1901.0,0.05,справочная,23,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,7.0000000000000000,18.0000000000000000,-11.0,5,2,0,5,5,2,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518319272,41533,Картридж для Samsung SL-M3825,Эксперимент1,8.0,8.0,0.0,23.7,15.7,17.6,6270.0,0.03,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,62.0000000000000000,,,5,5,0,3697,10,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518326643,417012,Картридж для Epson M-192,Эксперимент1,8.0,8.0,0.0,4.2,-3.8,13.0,871.0,0.06,справочная,101,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,157.0000000000000000,122.0000000000000000,35.0,8,3,0,15,77,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518326643,417012,Картридж для Epson M-192,от 0 до 1000,10.0,10.0,0.0,4.2,-5.8,13.0,871.0,0.06,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,157.0000000000000000,122.0000000000000000,35.0,8,3,0,15,77,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320756,41709,Картридж для Epson M-185,Эксперимент1,8.0,8.0,0.0,4.4,-3.6,13.3,882.0,0.06,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,153.0000000000000000,184.0000000000000000,-31.0,7,5,0,14,7,2,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320756,41709,Картридж для Epson M-185,от 0 до 1000,10.0,10.0,0.0,4.4,-5.6,13.3,882.0,0.06,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,153.0000000000000000,184.0000000000000000,-31.0,7,5,0,14,7,2,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518317992,41851,Картридж для HP LaserJet Pro M15 a,Эксперимент1,8.0,8.0,0.0,18.0,10.0,19.4,3131.0,0.04,справочная,8,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,311.0000000000000000,,,1,0,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518317992,41851,Картридж для HP LaserJet Pro M15 a,от 2000 до 5000,12.0,12.0,0.0,18.0,6.0,19.4,3131.0,0.04,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0,0,,311.0000000000000000,,,1,0,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320811,42423,Картридж для Xerox WorkCentre WC-5890,Эксперимент1,8.0,8.0,0.0,24.3,16.3,14.2,13210.0,0.02,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,201.0000000000000000,111.0000000000000000,90.0,3,-1,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518323083,42981,Картридж для HP Color LaserJet E77422,Эксперимент1,8.0,8.0,0.0,26.1,18.1,14.3,9355.0,0.03,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,33.0000000000000000,,,1,1,0,1,,0,0,0,0,0,0,1,1.0,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518323083,42981,Картридж для HP Color LaserJet E77422,от 5000 до 10000,12.0,12.0,0.0,26.1,14.1,14.3,9355.0,0.03,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,33.0000000000000000,,,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320614,43419,Фотобарабан для Xerox WorkCentre 7755,от 10000 до 500 тыс,12.0,12.0,0.0,60.7,48.7,13.7,34860.0,0.02,справочная,16,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,118.0000000000000000,24.0000000000000000,94.0,14,4,0,14,97,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320525,43522,Картридж для Kyocera TASKalfa 2021,Эксперимент1,8.0,8.0,0.0,22.2,14.2,18.4,4138.0,0.04,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,19.0000000000000000,85.0,4,3,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320525,43522,Картридж для Kyocera TASKalfa 2021,от 2000 до 5000,12.0,12.0,0.0,22.2,10.2,18.4,4138.0,0.04,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,19.0000000000000000,85.0,4,3,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377339,43665,Картридж для HP DJ Ink Advantage Ultra 4729,Эксперимент1,8.0,8.0,0.0,19.2,11.2,17.8,5007.0,0.03,справочная,22,0,0.0,0.0,0.0,,0.0,,1,9.8,0.0,9.8,119.0000000000000000,78.0000000000000000,41.0,17,11,0,31,20,0,15,0,0,0,0,2,12.21,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527375199,436926,Картридж для HP ENVY 5034,Эксперимент1,8.0,8.0,0.0,25.0,17.0,18.3,6263.0,0.03,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,122.0000000000000000,20.0000000000000000,102.0,8,6,0,17,28,0,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378299,436937,Картридж для HP OfficeJet 4654,Эксперимент1,8.0,8.0,0.0,25.0,17.0,18.3,6267.0,0.03,справочная,36,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,343.0000000000000000,100.0000000000000000,243.0,8,6,0,18,5,1,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379430,436930,Картридж для HP OfficeJet 3831,Эксперимент1,8.0,8.0,0.0,25.0,17.0,18.3,6265.0,0.03,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,362.0000000000000000,56.0000000000000000,306.0,10,6,0,15,46,0,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379600,43694,Картридж для HP DeskJet 2133,Эксперимент1,8.0,8.0,0.0,25.0,17.0,18.3,6266.0,0.03,справочная,18,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,350.0000000000000000,77.0000000000000000,273.0,13,7,0,18,13,0,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378602,43875,Картридж для HP OfficeJet Pro 8024,Эксперимент1,8.0,8.0,0.0,21.7,13.7,19.4,3772.0,0.04,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,213.0000000000000000,89.0000000000000000,124.0,9,4,0,4151,51,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379864,44331,Чернила для Epson EcoTank M1100,Эксперимент1,8.0,8.0,0.0,4.1,-3.9,12.9,867.0,0.06,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,75.0000000000000000,37.0000000000000000,38.0,11,1,0,16,28,0,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379864,44331,Чернила для Epson EcoTank M1100,от 0 до 1000,10.0,10.0,0.0,4.1,-5.9,12.9,867.0,0.06,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,75.0000000000000000,37.0000000000000000,38.0,11,1,0,16,28,0,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376183,44431,Картридж для Epson WorkForce 7110DTW,Эксперимент1,8.0,8.0,0.0,10.7,2.7,19.0,1527.0,0.05,справочная,34,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,211.0000000000000000,98.0000000000000000,113.0,11,3,0,15,31,0,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378826,44437,Картридж для Epson WorkForce 7720DTWF,Эксперимент1,8.0,8.0,0.0,10.7,2.7,19.0,1530.0,0.05,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,204.0000000000000000,203.0000000000000000,1.0,12,7,0,15,8,1,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377182,44814,Картридж для CM1100DW,Эксперимент1,8.0,8.0,0.0,22.6,14.6,18.0,4337.0,0.04,справочная,1,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,80.0000000000000000,78.0000000000000000,2.0,18,7,0,28,25,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377182,44814,Картридж для CM1100DW,от 2000 до 5000,12.0,12.0,0.0,22.6,10.6,18.0,4337.0,0.04,справочная,20,0,0.0,0.0,0.0,,0.0,,1,11.53,0.0,11.5,80.0000000000000000,78.0000000000000000,2.0,18,7,0,28,25,0,4,0,0,0,0,1,11.53,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381281,45064,Фотобарабан для Kyocera FS-6530,Эксперимент1,8.0,8.0,0.0,64.0,56.0,10.9,54275.0,0.02,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,34.0000000000000000,37.0000000000000000,-3.0,21,4,0,21,5,1,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381281,45064,Фотобарабан для Kyocera FS-6530,от 10000 до 500 тыс,12.0,12.0,0.0,64.0,52.0,10.9,54275.0,0.02,справочная,16,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,34.0000000000000000,37.0000000000000000,-3.0,21,4,0,21,5,1,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377855,45081,Картридж для Ricoh Aficio MP C305,Эксперимент1,8.0,8.0,0.0,18.3,10.3,17.0,5075.0,0.03,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,98.0000000000000000,43.0000000000000000,55.0,6,3,0,6,18,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377855,45081,Картридж для Ricoh Aficio MP C305,от 2000 до 5000,12.0,12.0,0.0,18.3,6.3,17.0,5075.0,0.03,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,98.0000000000000000,43.0000000000000000,55.0,6,3,0,6,18,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380793,45133,Картридж для Ricoh Aficio MP C5503,Эксперимент1,8.0,8.0,0.0,22.0,14.0,17.8,5725.0,0.03,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,37.0000000000000000,,,4,4,0,4241,26,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380793,45133,Картридж для Ricoh Aficio MP C5503,от 2000 до 5000,12.0,12.0,0.0,22.0,10.0,17.8,5725.0,0.03,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,37.0000000000000000,,,4,4,0,4241,26,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380003,452610,Картридж для Sharp MX-5050,Эксперимент1,8.0,8.0,0.0,29.3,21.3,16.1,8789.0,0.03,справочная,25,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,74.0000000000000000,71.0000000000000000,3.0,11,7,0,146,34,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
