nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
199570118;35698011;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;16.2;0.0;0.0;0.00;2104;2104;1;0;1;0;1;12;0;3;2
199565707;35705677;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.9;0.0;0.0;0.00;2083;2083;1;0;1;0;0;3;0;3;2
200166670;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;23.5;0.0;0.0;0.00;1946;1946;1;0;1;1;1;50;0;3;2
216401181;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.7;0.0;0.0;0.00;1735;1735;1;0;1;0;0;8;0;1;
192228300;35706311;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;9.68;15.1;0.0;0.0;0.00;1670;1670;1;0;1;0;0;5;0;0;
967308323;36873966;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;15.64;27.4;;2.4;0.00;0;0;0;0;0;0;0;18;0;2;
967521865;36877167;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;35.4;;10.4;0.00;0;0;0;0;0;0;0;58;0;2;
181115492;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;20.8;;0.0;0.00;0;0;0;0;0;0;1;126;0;2;
1002554128;36873922;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;14.22;27.6;;2.6;23.50;0;0;0;0;0;0;1;36;2;3;1
181116622;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.9;;10.9;0.00;0;0;0;0;0;0;0;1;0;0;
199330647;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;34.0;;9.0;0.00;0;0;0;0;0;0;0;5;0;0;
216354316;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;35.6;;10.6;0.00;0;0;0;0;0;0;0;3;0;0;
200164778;35278992;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;7.30;36.5;;11.5;21.80;0;0;0;0;0;0;1;44;2;4;7
964953034;36879576;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;17.16;39.9;;14.9;51.48;0;0;0;0;0;0;1;92;3;3;7
216360252;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;15.60;32.2;;7.2;0.00;0;0;0;0;0;0;0;48;0;0;
192228352;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;32.2;;7.2;0.00;0;0;0;0;0;1;0;42;0;4;8
216360584;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;17.8;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
199573366;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;20.5;;0.0;0.00;0;0;0;0;0;0;0;13;0;0;
181116340;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;15.64;24.7;;0.0;0.00;0;0;0;0;0;0;0;79;0;0;
181095495;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;29.4;;4.4;0.00;0;0;0;0;0;0;0;40;0;1;
216360541;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;29.7;;4.7;0.00;0;0;0;0;0;0;0;20;0;0;
200166375;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;22.1;;0.0;0.00;0;0;0;0;0;2;0;59;0;0;
200163181;35699209;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.6;;15.6;0.00;0;0;0;0;0;0;0;69;0;4;1
216432155;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;17.16;29.3;;4.3;0.00;0;0;0;0;0;0;0;10;0;0;
967509843;36877433;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.22;23.3;;0.0;0.00;0;0;0;0;0;0;0;29;0;1;5
216429650;35281617;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;42.4;;17.4;0.00;0;0;0;0;0;0;0;14;0;0;
199573043;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;18.4;;0.0;0.00;0;0;0;0;0;0;0;7;0;4;1
181115945;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;41.5;;16.5;0.00;0;0;0;0;0;0;0;17;0;0;
200163897;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.7;;9.7;0.00;0;0;0;0;0;0;0;1;0;0;
192567677;35698510;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;15.64;54.2;;29.2;29.86;0;0;0;0;0;1;5;22;2;8;13
200165559;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.1;;11.1;0.00;0;0;0;0;0;0;0;4;0;0;
200166239;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;32.6;;7.6;0.00;0;0;0;0;0;0;0;5;0;0;
254005244;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;38.8;;13.8;0.00;0;0;0;0;0;0;0;28;0;0;
200166485;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;37.3;;12.3;0.00;0;0;0;0;0;0;0;3;0;0;
209664427;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;47.4;;22.4;0.00;0;0;0;0;0;0;0;20;0;2;1
192568590;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;45.5;;20.5;0.00;0;0;0;0;0;2;1;9;0;10;
192228142;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.9;;11.9;0.00;0;0;0;0;0;0;0;26;0;0;
192228155;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.3;;8.3;0.00;0;0;0;0;0;2;0;116;0;5;
192228160;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.7;;11.7;0.00;0;0;0;0;0;0;0;37;0;0;
192568649;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;43.7;;18.7;0.00;0;0;0;0;0;0;0;14;0;0;
181123524;35700392;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;28.8;;3.8;0.00;0;0;0;0;0;0;0;28;0;0;
216360325;35700392;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.1;;8.1;0.00;0;0;0;0;0;0;0;7;0;0;
181116658;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;49.3;;24.3;0.00;0;0;0;0;0;0;1;5;0;2;5
192567282;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;47.5;;22.5;0.00;0;0;0;0;0;0;1;13;0;4;36
192568817;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;15.6;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
192568861;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;52.3;;27.3;0.00;0;0;0;0;0;0;0;21;0;0;
181115768;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;38.2;;13.2;0.00;0;0;0;0;0;0;0;67;0;0;
209663325;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;54.0;;29.0;0.00;0;0;0;0;0;0;0;8;0;5;3
199330897;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.2;;1.2;0.00;0;0;0;0;0;0;0;22;0;0;
199330898;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;15.2;;0.0;0.00;0;0;0;0;0;0;0;21;0;0;
199334426;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;29.8;;4.8;0.00;0;0;0;0;0;0;0;15;0;0;
199335493;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;30.8;;5.8;0.00;0;0;0;0;0;0;0;12;0;0;
199565918;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;38.1;;13.1;0.00;0;0;0;0;0;0;0;27;0;0;
200166903;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.4;;8.4;0.00;0;0;0;0;0;0;0;2;0;0;
181105107;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;45.1;;20.1;0.00;0;0;0;0;0;0;0;15;0;0;
200164368;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;40.0;;15.0;0.00;0;0;0;0;0;0;0;29;0;0;
200166094;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.9;;1.9;0.00;0;0;0;0;0;0;0;42;0;2;3
199330792;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.2;;1.2;0.00;0;0;0;0;0;0;0;10;0;3;4
199331139;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;30.0;;5.0;0.00;0;0;0;0;0;0;0;3;0;1;
199565631;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;25.8;;0.8;0.00;0;0;0;0;0;0;0;15;0;0;
199566075;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;17.2;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
199566118;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.8;;10.8;0.00;0;0;0;0;0;1;0;3;0;1;
192228123;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.3;;10.3;0.00;0;0;0;0;0;0;0;39;0;2;2
200166694;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;20.3;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
181115853;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;38.2;;13.2;0.00;0;0;0;0;0;0;0;73;0;0;
216359978;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;20.0;;0.0;0.00;0;0;0;0;0;0;0;16;0;2;
216361365;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;32.2;;7.2;0.00;0;0;0;0;0;0;0;25;0;1;4
216422173;35700551;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;22.3;;0.0;0.00;0;0;0;0;0;0;0;90;0;0;
209663875;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;54.4;;29.4;0.00;0;0;0;0;0;0;0;6;0;0;
209664455;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;25.7;;0.7;0.00;0;0;0;0;0;0;0;10;0;0;
209724560;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;10.68;44.6;;19.6;0.00;0;0;0;0;0;0;0;3;0;0;
199571986;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.9;;1.9;0.00;0;0;0;0;0;0;0;5;0;0;
199566508;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;17.18;31.5;;6.5;0.00;0;0;0;0;0;0;0;26;0;0;
199571780;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.0;;10.0;0.00;0;0;0;0;0;0;0;49;0;0;
192568115;35698187;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;26.5;;1.5;35.25;0;0;0;0;0;0;1;20;3;3;2
199572440;35282981;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;26.2;;1.2;38.79;0;0;0;0;0;0;2;20;3;4;2
199573067;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.3;;1.3;0.00;0;0;0;0;0;0;0;6;0;0;
200163068;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;37.9;;12.9;0.00;0;0;0;0;0;0;0;34;0;0;
200164956;35282981;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;29.4;;4.4;47.00;0;0;0;0;0;0;1;70;4;4;2
200166184;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;28.5;;3.5;0.00;0;0;0;0;0;0;0;51;0;0;
200167548;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.2;;1.2;0.00;0;0;0;0;0;0;0;31;0;6;2
209665203;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.7;;3.7;0.00;0;0;0;0;0;0;0;5;0;0;
181105203;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;58.0;;33.0;0.00;0;0;0;0;0;0;0;8;0;0;
192227937;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.5;;10.5;0.00;0;0;0;0;0;0;0;51;0;0;
192567842;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;51.4;;26.4;0.00;0;0;0;0;0;0;0;7;0;0;
192567911;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;53.0;;28.0;0.00;0;0;0;0;0;0;0;20;0;0;
209732081;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;30.4;;5.4;0.00;0;0;0;0;0;0;0;13;0;0;
209749591;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.1;;12.1;0.00;0;0;0;0;0;0;0;8;0;0;
215236256;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.9;;8.9;0.00;0;0;0;0;0;0;0;53;0;1;1
216356523;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;42.9;;17.9;0.00;0;0;0;0;0;0;0;2;0;0;
181115506;35697951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;16.5;;0.0;0.00;0;0;0;0;0;0;0;25;0;0;
181105070;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;16.0;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
216360074;35282981;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;25.4;;0.4;11.99;0;0;0;0;0;0;1;14;1;0;2
216361972;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;39.4;;14.4;0.00;0;0;0;0;0;4;0;22;0;4;
192568162;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;42.3;;17.3;0.00;0;0;0;0;0;0;0;21;0;2;2
181097521;35281617;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.2;;6.2;0.00;0;0;0;0;0;0;0;8;0;0;
192567531;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;27.2;;2.2;0.00;0;0;0;0;0;0;0;15;0;5;
199332643;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;45.3;;20.3;0.00;0;0;0;0;0;0;0;9;0;1;
199335620;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.0;;11.0;0.00;0;0;0;0;0;0;0;7;0;0;
216422250;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;27.3;;2.3;0.00;0;0;0;0;0;0;0;68;0;0;
199573378;35697951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;24.1;;0.0;0.00;0;0;0;0;0;0;0;32;0;0;
888368555;35697951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.5;;8.5;0.00;0;0;0;0;0;0;0;21;0;1;10
199330559;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;28.5;;3.5;0.00;0;0;0;0;0;0;0;48;0;2;
216422327;35282981;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.2;;0.2;0.00;0;0;0;0;0;0;0;3;0;0;
199565657;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;27.3;;2.3;0.00;0;0;0;0;0;0;0;19;0;0;
199565856;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;23.8;;0.0;0.00;0;0;0;0;0;0;0;28;0;1;
192567942;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;50.5;;25.5;0.00;0;0;0;0;0;0;1;20;0;1;
199331789;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.8;;10.8;0.00;0;0;0;0;0;0;0;6;0;2;30
270394595;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.0;;11.0;0.00;0;0;0;0;0;0;0;51;0;0;
326849429;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;47.5;;22.5;0.00;0;0;0;0;0;0;0;20;0;0;
199566468;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;28.5;;3.5;0.00;0;0;0;0;0;0;0;12;0;0;
199565775;35705677;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.1;;8.1;0.00;0;0;0;0;0;0;0;31;0;0;
216458008;35698968;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.8;;11.8;0.00;0;0;0;0;0;0;0;28;0;0;
192568979;35697894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;50.9;;25.9;0.00;0;0;0;0;0;0;0;16;0;1;
