sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,ceiling,margin_pct,bid_new,group
2138962068,6205,"Картридж №62XL для принтеров HP Envy 5540, Envy5541, Officej",Пустые РК,13.2,4,24204,2,57,0,,84.8,30.1,30,C. в июле не продавалась
904484400,4355,"Картридж 653 для принтеров HP DJ Ink Advantage 6000, DJ 6075",от 2000 до 5000,14.3,5,24152,2,76,0,,71.2,31.3,25,C. в июле не продавалась
904484400,4355,"Картридж 653 для принтеров HP DJ Ink Advantage 6000, DJ 6075",Эксперимент1,9.9,5,24152,2,7,0,,71.2,31.3,25,C. в июле не продавалась
1155651345,3910,"Картридж W2031A для принтеров HP Color LaserJet M454dn, LJ P",от 2000 до 5000,13.0,8,24088,5,0,0,100.0,85.2,31.8,30,B. продаёт сама
864225349,0962,"Картриджи 711 для принтеров HP DesignJet T120, DJ-T125, DJ T",от 2000 до 5000,13.2,7,24014,5,201,3838,47.0,96.4,31.3,34,A. реклама тянет
1153669013,1797,"Фотобарабан 44064011 DU для принтеров OKI C 810, C 821, C 83",Эксперимент1,8.8,2,23864,1,31,0,,157.5,26.3,26,C. в июле не продавалась
930612458,0516,"Картридж 44574906 для принтеров OKI B431, MB461dn, MB471dnw ",Эксперимент1,8.0,11,23843,5,7,0,70.0,72.3,32.8,24,B. продаёт сама
930612458,0516,"Картридж 44574906 для принтеров OKI B431, MB461dn, MB471dnw ",от 2000 до 5000,12.0,11,23843,5,21,2495,70.0,72.3,32.8,25,B. продаёт сама
984584467,4732,Картридж TN-227M для принтеров Konica Minolta Bizhub C257i п,Вне РК — спрос без рекламы (08.08),15.0,4,23825,3,0,0,,76.8,30.7,27,C. в июле не продавалась
873320626,3770,"Картриджи W2070X-W2073X для принтеров HP Color Laser 150a, H",от 5000 до 10000,15.4,3,23762,1,14,0,,177.2,28.5,46,C. в июле не продавалась
873320626,3770,"Картриджи W2070X-W2073X для принтеров HP Color Laser 150a, H",Эксперимент1,11.0,3,23762,1,53,0,,177.2,28.5,33,C. в июле не продавалась
1769491634,5773,"Картридж 070 для принтеров Canon i-SENSYS MF461dw, LBP243dw,",от 2000 до 5000,13.2,7,23669,4,111,3320,0.0,109.4,33.0,38,A. реклама тянет
2915894538,6638,Фотобарабан + картридж 101R00432 +106R01277 (2 ) для принтер,от 10000 до 500 тыс,13.2,1,23633,1,46,47266,0.0,379.3,20.9,40,A. реклама тянет
652353545,085111,"Картридж для Brother MFC-L2720DWR, MFC-L2740DWR, DCP-L2500DR",Эксперимент1,12.0,18,23456,3,134,0,100.0,48.6,30.7,17,B. продаёт сама
863431331,0343,"Картриджи 178XL для принтеров HP DeskJet 3070A, DESKJET 3522",Эксперимент1,8.0,11,23449,1,118,0,100.0,73.6,31.8,24,B. продаёт сама
930640232,2641,"Картридж TN-324Y для принтеров Konica Minolta и Bizhub C258,",Эксперимент1,9.0,5,23376,4,8,0,100.0,141.5,30.4,27,B. продаёт сама
866443442,1602,"Картридж CLT-C609S для принтеров Samsung и CLP-770, CLP 770N",Эксперимент1,11.0,2,23267,1,10,0,,187.3,27.2,33,C. в июле не продавалась
1143060743,5216,"Картридж S015339 для принтеров Epson PLQ-20, PLQ-20M",Вне РК — спрос без рекламы (08.08),15.0,11,23249,1,0,0,,98.0,33.6,34,C. в июле не продавалась
864225625,1081,"Картридж 006R01520 для принтеров Xerox и WorkCentre 7525, WC",Вне РК — спрос без рекламы (08.08),15.0,6,23221,4,0,0,,68.6,30.4,24,C. в июле не продавалась
1659435372,5527,"Картридж W1450X для принтеров HP LaserJet Pro 3001dw, LJ Pro",Вне РК — спрос без рекламы (08.08),15.0,9,23126,1,0,0,,88.3,30.3,31,C. в июле не продавалась
930613370,0808,Картридж CE410A для принтеров HP Color LaserJet Pro 300 M351,от 1000-2000,12.0,16,23090,8,113,1240,75.0,97.8,32.4,34,B. продаёт сама
4287210924,3754,"Картриджи 46861324-46861321 для принтеров OKI C834, C844",Эксперимент1,8.8,1,22872,1,59,0,,597.1,26.3,26,C. в июле не продавалась
873319623,3958,"Картридж для HP LaserJet Pro M430f, LJ M406, LJ Pro M304, LJ",от 2000 до 5000,17.6,6,22834,2,0,0,,113.7,31.2,40,C. в июле не продавалась
904485729,4266,"Картридж 006R01703 для принтеров Xerox и AltaLink C8030, C80",Эксперимент1,8.8,4,22776,2,30,0,,148.0,29.8,26,C. в июле не продавалась
1153740852,2041,"Картридж TN-611C для принтеров Konica Minolta Bizhub C451, B",Пустые РК,12.0,1,22742,1,0,0,100.0,681.6,26.3,36,B. продаёт сама
1153736550,2043,"Картридж TN-611Y для принтеров Konica Minolta Bizhub C451, B",Пустые РК,12.0,1,22742,1,0,0,100.0,681.6,26.3,36,B. продаёт сама
1163041118,2042,"Картридж TN-611M для принтеров Konica Minolta Bizhub C451, B",Пустые РК,12.0,1,22742,1,0,0,100.0,681.6,26.3,36,B. продаёт сама
874373938,4466,"Картридж T41F340 для принтеров Epson SureColor SC-T3400, Sur",от 10000 до 500 тыс,13.2,1,22638,1,0,0,,577.6,26.5,40,C. в июле не продавалась
906876626,2226,"Картридж 51F5H00 для принтеров Lexmark MS312, MS415dn, MS312",Эксперимент1,8.8,8,22548,2,9,0,,93.2,31.8,26,C. в июле не продавалась
652547575,0018,"Картридж E30 для принтеров Canon FC-100, FC 108, FC120, FC-1",от 2000 до 5000,13.2,5,22356,1,13,0,,142.2,30.4,40,C. в июле не продавалась
930640391,0714,"Картридж 718 BK для принтеров Canon i-SENSYS MF8580Cdw, LBP7",Эксперимент1,11.0,6,22331,2,17,0,,103.0,31.6,33,C. в июле не продавалась
873319780,3890,"Картриджи LC-3237 для принтеров Brother HL-J6000DW, MFC-J594",от 5000 до 10000,14.3,3,22315,3,0,0,,178.2,29.0,43,C. в июле не продавалась
873319780,3890,"Картриджи LC-3237 для принтеров Brother HL-J6000DW, MFC-J594",Эксперимент1,11.0,3,22315,3,34,0,,74.9,29.0,26,C. в июле не продавалась
1692497601,5628,Картридж TK-5380Y для принтеров Kyocera ECOSYS MA4000cifx же,Эксперимент1,9.0,5,22143,3,16,0,100.0,69.9,28.4,24,B. продаёт сама
1692502062,5627,Картридж TK-5380M для принтеров Kyocera ECOSYS MA4000cifx пу,Эксперимент1,8.0,5,22001,3,0,0,100.0,69.9,28.4,24,B. продаёт сама
874375957,4471,"Картридж 730M для принтеров HP DesignJet T1700, DJ T1700dr п",Вне РК — спрос без рекламы (08.08),15.0,2,21966,1,0,0,,178.0,28.2,45,C. в июле не продавалась
1771581290,5719,"Картридж 006R04368 для принтеров Xerox C315, C310",от 2000 до 5000,12.0,4,21928,3,14,0,100.0,60.1,34.0,21,B. продаёт сама
1771581290,5719,"Картридж 006R04368 для принтеров Xerox C315, C310",Эксперимент1,9.0,4,21928,3,21,0,100.0,60.1,34.0,21,B. продаёт сама
653348091,3264,"Картридж TL-420X для Pantum M6700DW, M6800FDW, M7100DN, M720",Эксперимент1,13.0,10,21881,5,10,0,100.0,67.6,30.7,24,B. продаёт сама
652453599,0308,"Картридж 135 для принтеров HP DeskJet 460c, DeskJet460cb, Of",от 2000 до 5000,12.0,7,21858,5,100,0,100.0,101.6,32.5,36,B. продаёт сама
906877529,3212,"Картридж TN-421BK для принтеров Brother DCP-L8410CDW, HL-L82",Эксперимент1,8.0,4,21798,1,27,0,100.0,77.3,31.1,24,B. продаёт сама
652558295,2293,"Картридж CF530A для принтеров HP Color LJ Pro M154 a, LJ Pro",Эксперимент1,10.0,8,21748,6,18,0,100.0,107.6,36.4,30,B. продаёт сама
3953676250,6409,Картридж TK-5450B для принтеров Kyocera ECOSYS MA2600cfx чер,Эксперимент1,8.8,4,21727,1,69,0,,102.9,32.0,26,C. в июле не продавалась
3199419252,5043,"Печатающая головка C9384A для принтеров HP Designjet T1100, ",от 10000 до 500 тыс,13.2,1,21657,1,74,0,,411.9,26.6,40,C. в июле не продавалась
1261466566,4702,"Картридж №761 для принтеров HP DesignJet T7100, DJ T7200 сер",Эксперимент1,8.8,1,21583,1,7,0,,442.1,26.5,26,C. в июле не продавалась
1155649322,0777,"Картридж CE740A для принтеров HP и LaserJet CP5220, LJ-CP522",от 5000 до 10000,13.2,2,21548,2,13,0,,230.3,29.5,40,C. в июле не продавалась
1153793912,2776,"Картридж X746A1CG для принтеров Lexmark и X740s, X746 голубо",Эксперимент1,8.8,1,21547,1,0,0,,200.2,26.4,26,C. в июле не продавалась
873314380,3821,"Картриджи SPC250H для принтеров Ricoh MC250FW, PC301W",от 10000 до 500 тыс,13.2,1,21433,1,7,0,,560.2,25.9,40,C. в июле не продавалась
2926854950,6716,Фотобарабан + картридж DR-312K+TN-323 для принтеров Konica M,от 10000 до 500 тыс,14.3,1,21392,1,0,0,,390.3,25.6,43,C. в июле не продавалась
904485783,4213,"Картридж W2210X для принтеров HP LaserJet Pro Color M282 nw,",от 2000 до 5000,14.3,4,21388,2,0,0,,109.3,32.5,38,C. в июле не продавалась
904485783,4213,"Картридж W2210X для принтеров HP LaserJet Pro Color M282 nw,",Эксперимент1,11.0,4,21388,2,0,0,,109.3,32.5,33,C. в июле не продавалась
1911203514,5879,"Фотобарабан 55B0ZA0 для принтеров Lexmark MS331, MS431, MX33",Эксперимент1,8.8,4,21266,1,14,0,,67.1,31.5,23,C. в июле не продавалась
2999115112,5377,"Картридж 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752",Пустые РК,13.0,5,21128,5,0,0,100.0,127.0,31.9,39,B. продаёт сама
1999437759,5969,"Картридж TN-2510XL для принтеров Brother DCP-L2620DWR, DCP L",от 2000 до 5000,12.0,10,21068,3,32,0,100.0,84.4,33.4,30,B. продаёт сама
1556486995,5446,"Картридж TK-3430 для принтеров Kyocera ECOSYS MA5500ifx, PA5",Эксперимент1,11.0,6,21065,6,35,0,,122.1,32.2,33,C. в июле не продавалась
1556486995,5446,"Картридж TK-3430 для принтеров Kyocera ECOSYS MA5500ifx, PA5",от 2000 до 5000,14.3,6,21065,6,12,0,,122.1,32.2,43,C. в июле не продавалась
1165086595,2627,Фотобарабан CF358A для принтеров HP Color LaserJet Enterpris,Эксперимент1,8.0,1,21052,1,7,0,100.0,537.9,25.0,24,B. продаёт сама
1165086595,2627,Фотобарабан CF358A для принтеров HP Color LaserJet Enterpris,от 10000 до 500 тыс,12.0,1,21052,1,1,0,100.0,537.9,25.0,36,B. продаёт сама
1165086382,2396,Фотобарабан CF359A для принтеров HP Color LaserJet Enterpris,от 10000 до 500 тыс,12.0,1,21052,1,0,0,100.0,315.8,24.4,36,B. продаёт сама
930622287,2357,"Картридж CF256A для принтеров HP LaserJet M433, LJ M436n, LJ",от 2000 до 5000,13.2,8,20916,2,2,3157,58.0,95.9,31.3,34,A. реклама тянет
930622287,2357,"Картридж CF256A для принтеров HP LaserJet M433, LJ M436n, LJ",Эксперимент1,8.8,8,20916,2,29,0,58.0,95.9,31.3,26,A. реклама тянет
2912312752,6625,Фотобарабан + картридж DR-12 DU+TN-14 для принтеров Brother ,от 2000 до 5000,13.2,6,20837,2,0,0,,101.0,27.6,35,C. в июле не продавалась
1510949009,5387,"Картридж 055H Y для принтеров Canon и i-SENSYS MF 741, MF 74",Эксперимент1,9.9,5,20797,3,6,0,,121.9,32.8,30,C. в июле не продавалась
1163041075,1983,"Картридж 006R01224 для принтеров Xerox DC240, DC250, WC7655,",Пустые РК,12.0,2,20774,1,0,0,100.0,239.4,27.6,36,B. продаёт сама
651909718,23554,"Картридж для Canon i-SENSYS MF-421dw, MF-426dw, MF 428x, MF4",Вне РК — спрос без рекламы (08.08),15.0,7,20734,5,0,0,,97.6,31.4,34,C. в июле не продавалась
866443918,2146,"Картридж SP4500HE для принтеров Ricoh SP 4510DN, SP 4510SF ч",от 2000 до 5000,14.3,8,20727,6,0,0,,76.9,31.9,27,C. в июле не продавалась
2912097101,6622,Фотобарабан + картридж DR-2085 DU+TN-2085 для принтеров Brot,от 2000 до 5000,15.4,5,20465,5,29,13584,0.0,97.1,25.1,34,A. реклама тянет
930608781,0262,"Картридж 106R01277 для принтеров Xerox WorkCentre 5016, WC 5",Эксперимент1,9.0,12,20422,6,51,0,,37.2,28.8,13,C. в июле не продавалась
930617286,2371,"Картридж MP-2014H для принтеров Ricoh Aficio MP-2014D, IM 27",Эксперимент1,8.8,10,20374,4,0,0,,82.3,32.2,26,C. в июле не продавалась
874373960,4530,"Картриджи MX-61GTBA - MX-61GTYA для принтеров Sharp MX-3050,",от 10000 до 500 тыс,12.0,1,20357,1,0,0,100.0,457.5,24.4,36,B. продаёт сама
930607254,0352,Картриджи CC530A-CC533A для принтеров HP Color LaserJet CM23,от 5000 до 10000,12.0,2,20296,1,92,0,100.0,213.5,27.5,36,B. продаёт сама
874373539,4536,"Картридж №981 для принтеров HP PageWide Color 556, PW Color ",от 5000 до 10000,13.0,2,20293,2,0,0,100.0,249.7,27.7,39,B. продаёт сама
930617488,2278,Картриджи 106R01446-106R01443 для принтеров Xerox Phaser 750,от 10000 до 500 тыс,13.2,1,20251,1,0,0,,417.2,26.3,40,C. в июле не продавалась
