external_code;продаж_90д_acc1;продаж_90д_acc2;продаж_90д_всего;наш_объём_л;внеш_объём_л;лишних_л_на_единицу;лишних_л_за_период;наш_ДхШхВ;внеш_ДхШхВ;число_источников;карточек_wb_acc1;карточек_wb_acc2;src_file;src_locator;src_sha256
0220;2;0;2;10.8;2.933;7.867;15.73;36.0x20.0x15.0;31.5x9.8x9.5;2;2;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r782;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
4206;1;3;4;9.425;5.505;3.92;15.68;29.0x25.0x13.0;33.1x16.8x9.9;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r729;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0927;6;10;16;1.2;0.233;0.967;15.47;15.0x10.0x8.0;11.5x5.8x3.5;2;9;10;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1108;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2138;0;2;2;11.1;3.54;7.56;15.12;37.0x20.0x15.0;29.5x12.0x10.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1188;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0534;1;1;2;11.1;3.736;7.364;14.73;37.0x20.0x15.0;30.7x11.7x10.4;2;2;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r312;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3909;4;1;5;6.66;3.713;2.947;14.73;37.0x15.0x12.0;32.5x11.2x10.2;2;3;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r746;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0056;4;1;5;9.072;6.16;2.912;14.56;36.0x21.0x12.0;35.0x16.0x11.0;3;8;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r281;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1325;12;3;15;11.1;10.134;0.966;14.49;37.0x20.0x15.0;34.5x23.5x12.5;4;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r268;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6384;4;0;4;12.24;8.67;3.57;14.28;36.0x20.0x17.0;34.2x19.5x13.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4160;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0729;3;1;4;11.1;7.7;3.4;13.6;37.0x20.0x15.0;35.0x20.0x11.0;2;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r442;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0036;3;1;4;9.504;6.16;3.344;13.38;36.0x22.0x12.0;35.0x16.0x11.0;4;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r886;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0247;3;1;4;9.504;6.16;3.344;13.38;36.0x22.0x12.0;35.0x16.0x11.0;3;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r21;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1615;2;1;3;11.1;6.773;4.327;12.98;37.0x20.0x15.0;33.2x17.0x12.0;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r562;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3351;3;0;3;11.1;6.93;4.17;12.51;37.0x20.0x15.0;33.0x21.0x10.0;2;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1389;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1096;1;1;2;11.1;4.851;6.249;12.5;37.0x20.0x15.0;31.5x14.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3732;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0310;6;7;13;1.2;0.242;0.958;12.45;15.0x10.0x8.0;8.5x7.5x3.8;2;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r519;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0208;3;0;3;9.504;5.39;4.114;12.34;36.0x22.0x12.0;35.0x14.0x11.0;4;7;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r131;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0227;3;0;3;7.28;3.191;4.089;12.27;35.0x16.0x13.0;37.0x11.2x7.7;4;15;15;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r667;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2634;0;2;2;11.1;4.964;6.136;12.27;37.0x20.0x15.0;55.0x9.5x9.5;4;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3653;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2635;0;2;2;11.1;4.964;6.136;12.27;37.0x20.0x15.0;55.0x9.5x9.5;4;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3654;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2979;1;1;2;11.1;4.964;6.136;12.27;37.0x20.0x15.0;55.0x9.5x9.5;3;4;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3755;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3672;2;0;2;11.1;4.964;6.136;12.27;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3754;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2640;0;2;2;11.1;4.995;6.105;12.21;37.0x20.0x15.0;37.0x15.0x9.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r779;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3365;0;2;2;11.1;4.993;6.107;12.21;37.0x20.0x15.0;58.4x9.5x9.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r775;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0810;2;0;2;11.1;5.056;6.044;12.09;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r153;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0811;2;0;2;11.1;5.056;6.044;12.09;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r154;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1278;2;0;2;11.1;5.056;6.044;12.09;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r860;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2295;1;1;2;11.1;5.056;6.044;12.09;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r649;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2297;1;1;2;11.1;5.056;6.044;12.09;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r66;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3368;2;0;2;11.1;5.305;5.795;11.59;37.0x20.0x15.0;33.2x17.0x9.4;3;3;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r647;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0052;0;2;2;10.8;5.056;5.744;11.49;36.0x20.0x15.0;35.0x13.5x10.7;4;8;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r159;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3982;1;1;2;11.1;5.426;5.674;11.35;37.0x20.0x15.0;33.1x16.9x9.7;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r730;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0033;2;1;3;9.072;5.298;3.774;11.32;36.0x21.0x12.0;33.0x16.9x9.5;2;11;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r806;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5773;1;2;3;9.768;6.0;3.768;11.3;37.0x22.0x12.0;30.0x20.0x10.0;3;5;6;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r665;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3232;3;0;3;11.1;7.366;3.734;11.2;37.0x20.0x15.0;36.3x19.7x10.3;2;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r472;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3766;2;6;8;6.66;5.28;1.38;11.04;37.0x15.0x12.0;32.0x16.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r931;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1171;0;2;2;11.1;5.6;5.5;11.0;37.0x20.0x15.0;35.0x16.0x10.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r2;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0793;0;2;2;11.1;5.717;5.383;10.77;37.0x20.0x15.0;33.0x16.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r100;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1973;2;0;2;11.1;5.929;5.171;10.34;37.0x20.0x15.0;49.0x11.0x11.0;3;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r670;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1365;1;0;1;11.1;0.854;10.246;10.25;37.0x20.0x15.0;17.7x7.2x6.7;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1278;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5530;4;1;5;8.28;6.253;2.027;10.14;36.0x23.0x10.0;30.5x20.5x10.0;3;1;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1922;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0248;5;2;7;6.72;5.307;1.413;9.89;35.0x16.0x12.0;33.1x16.7x9.6;3;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r648;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5521;8;9;17;5.698;5.12;0.578;9.83;37.0x14.0x11.0;32.0x16.0x10.0;2;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1870;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0029;0;3;3;9.504;6.27;3.234;9.7;36.0x22.0x12.0;33.0x19.0x10.0;3;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r692;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2388;3;0;3;11.1;7.956;3.144;9.43;37.0x20.0x15.0;34.0x18.0x13.0;4;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1170;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1366;1;0;1;11.1;1.754;9.346;9.35;37.0x20.0x15.0;16.7x10.4x10.1;2;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1279;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
6785;4;1;5;5.698;3.872;1.826;9.13;37.0x14.0x11.0;32.0x11.0x11.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3796;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1318;0;1;1;11.1;2.008;9.092;9.09;37.0x20.0x15.0;31.5x8.5x7.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1087;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5335;3;1;4;7.28;5.056;2.224;8.9;35.0x16.0x13.0;35.0x13.5x10.7;3;18;18;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r62;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0230;2;0;2;7.28;2.884;4.396;8.79;35.0x16.0x13.0;34.5x9.5x8.8;2;8;8;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r479;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2169;1;0;1;11.1;2.394;8.706;8.71;37.0x20.0x15.0;21.0x12.0x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3506;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2170;1;0;1;11.1;2.394;8.706;8.71;37.0x20.0x15.0;21.0x12.0x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3507;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2173;1;0;1;11.1;2.394;8.706;8.71;37.0x20.0x15.0;21.0x12.0x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3509;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0863;7;2;9;11.1;10.134;0.966;8.69;37.0x20.0x15.0;34.5x23.5x12.5;4;5;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r786;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1429;0;1;1;11.1;2.529;8.571;8.57;37.0x20.0x15.0;43.8x7.7x7.5;2;3;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1231;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2227;1;1;2;11.1;6.818;4.282;8.56;37.0x20.0x15.0;32.8x16.9x12.3;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r558;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
4481;3;1;4;6.76;4.64;2.12;8.48;40.0x13.0x13.0;32.0x14.5x10.0;2;7;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1528;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2194;0;1;1;11.1;2.993;8.107;8.11;37.0x20.0x15.0;31.5x10.0x9.5;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r369;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0683;1;0;1;11.1;2.997;8.103;8.1;37.0x20.0x15.0;37.0x9.0x9.0;2;21;21;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2419;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2146;1;1;2;11.1;7.054;4.046;8.09;37.0x20.0x15.0;33.0x16.7x12.8;3;3;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r397;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2195;1;0;1;11.1;3.1;8.0;8.0;37.0x20.0x15.0;31.0x10.0x10.0;4;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r740;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5340;1;4;5;7.28;5.717;1.563;7.81;35.0x16.0x13.0;33.0x16.5x10.5;2;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r195;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0239;2;0;2;7.28;3.384;3.896;7.79;35.0x16.0x13.0;28.5x12.5x9.5;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r784;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0240;2;0;2;7.28;3.384;3.896;7.79;35.0x16.0x13.0;28.5x12.5x9.5;4;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r785;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6250;1;0;1;10.944;3.3;7.644;7.64;38.0x18.0x16.0;30.0x11.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1401;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0236;3;0;3;7.28;4.736;2.544;7.63;35.0x16.0x13.0;34.5x13.2x10.4;4;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2731;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0437;0;1;1;11.1;3.538;7.562;7.56;37.0x20.0x15.0;30.7x11.3x10.2;2;2;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1162;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3384;1;0;1;11.1;3.713;7.387;7.39;37.0x20.0x15.0;32.5x11.2x10.2;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r35;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0830;0;1;1;11.1;3.762;7.338;7.34;37.0x20.0x15.0;44.0x9.5x9.0;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r402;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1361;1;0;1;11.1;3.872;7.228;7.23;37.0x20.0x15.0;32.0x11.0x11.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r327;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3426;1;0;1;11.1;3.947;7.153;7.15;37.0x20.0x15.0;33.0x11.5x10.4;3;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r763;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1382;0;1;1;11.1;3.985;7.115;7.12;37.0x20.0x15.0;33.0x11.5x10.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0783;1;0;1;11.1;4.045;7.055;7.05;37.0x20.0x15.0;33.5x11.5x10.5;3;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r720;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0812;3;0;3;7.28;5.056;2.224;6.67;35.0x16.0x13.0;35.0x13.5x10.7;3;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r135;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3431;3;0;3;6.72;4.5;2.22;6.66;35.0x16.0x12.0;30.0x15.0x10.0;4;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1149;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5343;2;0;2;9.504;6.197;3.307;6.61;36.0x22.0x12.0;33.5x18.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r443;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5963;4;12;16;5.25;4.851;0.399;6.38;35.0x15.0x10.0;31.5x14.0x11.0;4;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4099;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3150;1;0;1;11.1;4.752;6.348;6.35;37.0x20.0x15.0;33.0x12.0x12.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2092;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1095;1;0;1;11.1;4.851;6.249;6.25;37.0x20.0x15.0;31.5x14.0x11.0;2;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3731;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2351;0;1;1;11.1;4.851;6.249;6.25;37.0x20.0x15.0;31.5x14.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3741;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0200;8;5;13;0.72;0.242;0.478;6.21;12.0x12.0x5.0;8.5x7.5x3.8;4;97;82;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r515;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1550;7;0;7;1.2;0.315;0.885;6.2;15.0x10.0x8.0;10.5x6.0x5.0;2;3;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r46;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0050;1;0;1;10.8;4.649;6.151;6.15;36.0x20.0x15.0;33.4x12.0x11.6;2;15;13;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r929;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1081;0;1;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3776;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1700;0;1;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r730;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2017;0;1;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3649;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2018;1;0;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;2;4;4;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3648;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2439;1;0;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;3;7;7;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3630;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2636;0;1;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;4;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3655;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2770;1;0;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3564;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2982;0;1;1;11.1;4.964;6.136;6.14;37.0x20.0x15.0;55.0x9.5x9.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3756;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2639;0;1;1;11.1;4.995;6.105;6.11;37.0x20.0x15.0;37.0x15.0x9.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r778;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2765;1;0;1;11.1;4.996;6.104;6.1;37.0x20.0x15.0;58.4x9.4x9.1;3;2;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r885;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0202;12;1;13;0.72;0.255;0.465;6.04;12.0x12.0x5.0;8.5x7.5x4.0;3;60;61;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r995;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0809;1;0;1;11.1;5.056;6.044;6.04;37.0x20.0x15.0;35.0x13.5x10.7;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r152;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
